ACC_0,ACC_1,ACC_2,BVP,EDA,TEMP,labels
56.0,-23.0,4.0,-121.47,3.08067,33.81,0.0
30.0,3.0,55.0,8.86,0.378636,33.31,0.0
-29.0,58.0,9.0,8.15,1.854609,31.95,0.0
-21.0,-12.0,-60.0,-7.22,0.126905,32.99,0.0
23.0,7.0,58.0,16.98,0.514495,31.57,0.0
35.0,11.0,51.0,10.21,0.240766,33.49,0.0
62.0,-1.0,-12.0,-33.99,0.446698,34.23,0.0
33.0,3.0,51.0,-4.75,8.787235,34.79,0.0
25.0,-36.0,44.0,11.37,7.947251,34.71,0.0
41.0,-43.0,21.0,71.31,2.386622,34.18,0.0
41.0,19.0,44.0,-27.01,0.244545,34.03,0.0
-49.0,-22.0,26.0,-21.22,0.108996,33.07,0.0
-20.0,-11.0,-59.0,-42.13,0.125626,33.0,0.0
54.0,26.0,20.0,-20.45,0.464109,35.79,0.0
-20.0,-11.0,-60.0,29.1,0.124346,33.0,0.0
57.0,19.0,-15.0,-27.3,0.239472,34.16,0.0
-63.0,17.0,-9.0,-31.65,2.518959,31.81,0.0
42.0,13.0,-45.0,25.13,0.114305,35.87,0.0
55.0,24.0,22.0,3.72,0.154027,35.89,0.0
57.0,-30.0,-4.0,54.83,7.009177,32.65,0.0
20.0,8.0,59.0,-42.8,0.389135,31.61,0.0
56.0,-11.0,26.0,-10.35,4.677783,34.31,0.0
23.0,13.0,57.0,-11.01,0.250985,34.23,0.0
19.0,7.0,59.0,-17.41,0.508099,31.57,0.0
-54.0,-22.0,28.0,-27.92,2.355215,34.43,0.0
-64.0,13.0,-6.0,1.02,0.448706,30.63,0.0
55.0,-21.0,-15.0,-66.27,2.338444,34.09,0.0
20.0,8.0,59.0,7.69,0.417277,31.59,0.0
-64.0,-1.0,10.0,12.49,0.193422,31.49,0.0
-62.0,1.0,20.0,10.28,0.188305,31.43,0.0
62.0,-2.0,-13.0,18.36,0.44414,34.23,0.0
60.0,-4.0,18.0,10.14,1.486567,33.84,0.0
-63.0,17.0,-3.0,-4.89,2.566291,31.81,0.0
57.0,23.0,17.0,-38.3,0.245001,33.61,0.0
20.0,8.0,59.0,-11.79,0.396811,31.63,0.0
-62.0,18.0,-11.0,9.86,2.407664,31.63,0.0
58.0,19.0,17.0,152.73,0.268065,35.81,0.0
-31.0,-8.0,-56.0,-8.79,0.11923,33.09,0.0
21.0,22.0,54.0,7.06,0.295756,33.33,0.0
35.0,11.0,51.0,-13.02,0.242045,33.55,0.0
62.0,-1.0,-13.0,14.11,0.44414,34.25,0.0
-50.0,-22.0,33.0,-25.27,3.153773,34.25,0.0
-64.0,19.0,-6.0,-10.21,2.565012,31.81,0.0
60.0,-4.0,18.0,-7.01,1.281936,33.83,0.0
53.0,4.0,35.0,31.33,0.234313,33.95,0.0
57.0,-28.0,-3.0,1.1,6.974637,32.83,0.0
-18.0,-6.0,-61.0,37.76,0.121788,33.07,0.0
63.0,-7.0,6.0,20.69,8.41685,33.47,0.0
57.0,5.0,26.0,2.71,0.262513,33.41,0.0
57.0,23.0,17.0,11.33,0.214249,33.66,0.0
57.0,16.0,24.0,-5.72,0.198873,35.79,0.0
59.0,-22.0,-4.0,-13.07,3.116487,33.79,0.0
25.0,57.0,14.0,-55.42,0.257814,34.05,0.0
55.0,-29.0,-7.0,-5.33,6.85055,32.71,0.0
-17.0,-7.0,-62.0,28.89,0.120509,33.05,0.0
-59.0,-9.0,-29.0,-48.42,0.112834,33.05,0.0
39.0,47.0,18.0,-38.82,1.187195,33.79,0.0
42.0,-44.0,14.0,5.06,3.514582,33.65,0.0
59.0,-5.0,21.0,10.83,0.996732,35.18,0.0
-64.0,14.0,-4.0,2.82,0.442299,30.59,0.0
26.0,17.0,55.0,11.74,0.990238,34.43,0.0
52.0,-33.0,-3.0,-59.54,0.239486,33.61,0.0
28.0,25.0,51.0,5.22,0.258675,33.31,0.0
20.0,7.0,59.0,15.79,0.488911,31.59,0.0
56.0,23.0,17.0,-37.06,0.209124,33.65,0.0
55.0,-29.0,-4.0,20.69,7.161408,32.57,0.0
62.0,0.0,12.0,15.8,0.150183,34.61,0.0
53.0,9.0,34.0,-2.28,0.386577,31.09,0.0
62.0,-1.0,12.0,2.74,0.142495,34.75,0.0
39.0,-42.0,24.0,-16.99,3.083952,34.03,0.0
59.0,-22.0,-3.0,17.13,3.107533,33.79,0.0
20.0,8.0,59.0,-2.84,0.418557,31.61,0.0
22.0,-51.0,29.0,8.91,2.570129,31.71,0.0
40.0,13.0,35.0,15.08,0.480835,35.83,0.0
63.0,0.0,-8.0,40.7,7.733036,33.41,0.0
58.0,20.0,16.0,8.82,0.245001,35.75,0.0
28.0,25.0,51.0,58.29,0.270188,33.27,0.0
-52.0,-20.0,32.0,1.65,2.449879,34.41,0.0
51.0,30.0,21.0,152.27,0.703787,35.75,0.0
-62.0,19.0,-2.0,-0.2,2.330909,31.51,0.0
-27.0,-12.0,55.0,45.24,2.734178,34.37,0.0
52.0,-36.0,-7.0,-2.02,0.238207,33.61,0.0
56.0,22.0,18.0,4.01,0.297536,33.68,0.0
-63.0,2.0,17.0,-31.91,0.197259,31.39,0.0
36.0,9.0,51.0,-34.43,0.253558,33.5,0.0
13.0,-9.0,61.0,-4.14,4.310142,32.68,0.0
-63.0,16.0,-9.0,-1.07,2.51768,31.77,0.0
-48.0,-22.0,32.0,-1.03,2.652306,34.37,0.0
-63.0,17.0,-2.0,-4.49,2.321954,31.51,0.0
36.0,-13.0,52.0,-31.47,4.736629,34.43,0.0
60.0,-5.0,-9.0,-8.09,4.789078,34.49,0.0
54.0,-30.0,-7.0,-34.19,6.878693,32.79,0.0
42.0,13.0,-45.0,5.44,0.115587,35.84,0.0
57.0,23.0,17.0,-40.56,0.182216,33.84,0.0
36.0,18.0,49.0,23.91,0.230518,34.29,0.0
35.0,10.0,51.0,16.79,0.245883,33.53,0.0
62.0,0.0,12.0,0.95,0.145057,34.63,0.0
20.0,8.0,59.0,29.14,0.391694,31.63,0.0
-64.0,13.0,-5.0,-12.14,0.45255,30.63,0.0
57.0,5.0,27.0,18.77,0.261234,33.43,0.0
-34.0,-6.0,-55.0,-42.96,0.114113,33.11,0.0
60.0,-4.0,18.0,13.98,1.076026,34.83,0.0
54.0,9.0,32.0,-3.92,0.391694,31.03,0.0
60.0,-4.0,18.0,4.37,1.127184,34.55,0.0
54.0,1.0,33.0,12.44,0.317445,34.03,0.0
-33.0,-8.0,-54.0,-16.0,0.135859,32.93,0.0
29.0,24.0,51.0,-99.28,0.266351,33.29,0.0
-52.0,-21.0,32.0,34.76,2.638235,34.37,0.0
39.0,14.0,-48.0,5.77,0.10918,35.97,0.0
62.0,-1.0,-12.0,-1.85,0.454373,34.29,0.0
-65.0,0.0,6.0,14.52,0.187026,31.47,0.0
-33.0,56.0,11.0,-2.66,4.212105,32.21,0.0
62.0,-2.0,-13.0,-8.99,0.449257,34.39,0.0
-34.0,-6.0,-55.0,29.63,0.117951,33.11,0.0
20.0,-8.0,59.0,-89.64,0.357092,33.99,0.0
-24.0,-12.0,-58.0,-56.1,0.125626,32.97,0.0
-62.0,20.0,-3.0,-12.38,2.368007,31.55,0.0
62.0,9.0,-10.0,-22.71,1.031164,33.87,0.0
63.0,0.0,-3.0,11.96,0.223218,34.34,0.0
12.0,-59.0,17.0,1.71,0.187026,31.45,0.0
20.0,-9.0,59.0,-15.0,3.549114,32.61,0.0
53.0,-18.0,29.0,-9.43,5.310381,33.03,0.0
58.0,-23.0,-4.0,16.07,4.812105,33.75,0.0
-53.0,-22.0,28.0,23.89,2.360332,34.43,0.0
-60.0,-20.0,9.0,46.56,2.942696,34.31,0.0
43.0,7.0,43.0,94.31,0.387229,35.89,0.0
-31.0,56.0,7.0,-1.22,4.048392,32.47,0.0
-63.0,16.0,-3.0,7.77,2.571408,31.81,0.0
-27.0,56.0,10.0,1.16,2.367906,32.0,0.0
-30.0,56.0,11.0,-0.02,3.548703,32.15,0.0
61.0,0.0,-16.0,-4.62,0.178372,34.15,0.0
55.0,21.0,25.0,7.58,0.287285,35.83,0.0
54.0,8.0,32.0,7.13,0.381392,33.87,0.0
10.0,12.0,61.0,-3.45,0.249705,34.16,0.0
-62.0,2.0,19.0,-11.42,0.198538,31.39,0.0
32.0,23.0,50.0,70.42,0.240751,34.15,0.0
-21.0,-4.0,-61.0,-17.06,0.121788,33.05,0.0
-34.0,-6.0,-55.0,26.43,0.115392,33.09,0.0
-35.0,10.0,-50.0,15.03,3.051433,33.61,1.0
56.0,-1.0,30.0,43.07,0.308566,33.73,1.0
-46.0,44.0,11.0,-5.41,0.359018,31.01,1.0
29.0,15.0,54.0,-6.68,0.779212,35.49,1.0
-19.0,-5.0,60.0,5.09,5.388677,32.53,1.0
63.0,4.0,-10.0,-10.85,0.987858,31.81,1.0
58.0,2.0,27.0,-23.48,0.312404,33.75,1.0
-66.0,-2.0,-7.0,-45.61,0.158884,32.83,1.0
60.0,-11.0,17.0,10.32,1.164384,32.91,1.0
39.0,10.0,48.0,22.08,0.401661,33.66,1.0
26.0,20.0,54.0,23.29,0.775375,35.63,1.0
43.0,46.0,7.0,-30.64,0.891905,32.61,1.0
-33.0,-52.0,-17.0,-24.93,0.203655,32.81,1.0
19.0,-11.0,59.0,2.38,1.34972,31.05,1.0
55.0,-30.0,4.0,-88.05,3.547409,34.81,1.0
-65.0,0.0,-12.0,-80.83,0.151209,32.75,1.0
62.0,3.0,-10.0,10.58,0.96995,31.75,1.0
60.0,-11.0,16.0,14.51,1.164384,32.93,1.0
-53.0,-26.0,-27.0,18.04,4.787799,34.09,1.0
42.0,-47.0,-4.0,-28.85,0.291936,33.81,1.0
21.0,-8.0,58.0,-5.06,1.938233,32.33,1.0
22.0,-9.0,58.0,9.12,1.970207,32.33,1.0
57.0,23.0,17.0,-2.86,0.174528,34.27,1.0
58.0,23.0,5.0,18.38,0.783049,35.03,1.0
62.0,3.0,-10.0,6.13,0.890641,31.47,1.0
-46.0,45.0,9.0,-2.21,0.338518,30.95,1.0
31.0,7.0,54.0,-32.49,0.450536,31.27,1.0
-66.0,0.0,-3.0,-24.34,0.158884,32.79,1.0
32.0,7.0,54.0,12.86,0.468444,31.13,1.0
31.0,7.0,54.0,30.24,0.472282,31.15,1.0
58.0,-13.0,22.0,17.56,4.700809,34.05,1.0
19.0,-12.0,58.0,6.5,1.362509,31.03,1.0
55.0,16.0,27.0,7.06,0.400382,33.57,1.0
-46.0,45.0,11.0,-5.67,0.339799,30.93,1.0
-37.0,-51.0,5.0,-3.07,2.298718,32.71,1.0
29.0,5.0,56.0,-7.34,0.383752,33.43,1.0
59.0,-22.0,3.0,3.38,4.220352,33.95,1.0
54.0,5.0,33.0,-30.5,1.668376,31.91,1.0
61.0,4.0,18.0,7.0,0.881528,30.23,1.0
14.0,-58.0,17.0,35.7,0.688342,34.07,1.0
-55.0,-7.0,33.0,21.41,4.198011,32.65,1.0
-22.0,13.0,-55.0,-15.17,2.899202,33.21,1.0
19.0,-12.0,58.0,7.4,1.358673,31.05,1.0
15.0,-59.0,11.0,-52.94,0.675528,34.05,1.0
-20.0,61.0,4.0,-29.8,2.415195,32.53,1.0
20.0,-1.0,60.0,27.37,3.466816,34.84,1.0
60.0,-8.0,16.0,-3.5,1.145197,32.95,1.0
17.0,-59.0,12.0,24.52,0.738314,34.09,1.0
-47.0,-15.0,41.0,3.01,4.792916,34.09,1.0
29.0,24.0,50.0,22.09,0.275305,33.27,1.0
27.0,9.0,56.0,4.95,0.281702,33.71,1.0
62.0,3.0,-10.0,3.57,0.888083,31.47,1.0
29.0,24.0,51.0,39.72,0.276585,33.25,1.0
51.0,-3.0,37.0,15.4,0.788165,32.63,1.0
57.0,23.0,17.0,17.67,0.174528,34.23,1.0
-32.0,54.0,6.0,-102.45,1.949896,32.73,1.0
45.0,-17.0,-29.0,7.2,3.56276,34.87,1.0
31.0,7.0,55.0,-16.2,0.449257,31.27,1.0
48.0,-9.0,42.0,1.62,0.72944,32.71,1.0
46.0,43.0,8.0,14.53,0.904697,32.61,1.0
58.0,25.0,-8.0,-7.51,0.098929,35.65,1.0
51.0,15.0,-35.0,-27.58,0.752354,35.55,1.0
57.0,26.0,11.0,10.7,0.096367,35.68,1.0
59.0,-6.0,12.0,23.99,0.291936,33.79,1.0
-32.0,14.0,-57.0,-0.44,3.106441,32.97,1.0
62.0,11.0,-1.0,-6.66,0.275305,33.73,1.0
62.0,3.0,-10.0,-5.1,0.879128,31.41,1.0
60.0,-1.0,-20.0,-7.83,3.441231,34.89,1.0
60.0,-10.0,16.0,13.0,1.127288,32.95,1.0
59.0,-10.0,18.0,-9.83,1.206597,32.93,1.0
-65.0,0.0,-5.0,10.09,0.161442,32.79,1.0
55.0,-30.0,4.0,13.08,3.52822,34.83,1.0
62.0,4.0,-10.0,6.77,0.899595,31.53,1.0
60.0,-11.0,16.0,-28.0,1.14008,32.83,1.0
18.0,18.0,57.0,98.82,0.774096,35.53,1.0
39.0,3.0,49.0,-2.88,0.377356,33.33,1.0
28.0,16.0,54.0,-50.72,0.779212,35.47,1.0
24.0,19.0,55.0,-25.97,0.768981,35.63,1.0
24.0,-12.0,57.0,9.3,1.281936,31.07,1.0
62.0,3.0,-10.0,-3.83,0.927737,31.63,1.0
24.0,20.0,55.0,17.57,0.766423,35.63,1.0
-59.0,-8.0,26.0,-69.81,4.146761,32.71,1.0
31.0,7.0,54.0,15.69,0.462048,31.23,1.0
58.0,7.0,23.0,-22.55,1.370183,30.97,1.0
48.0,-41.0,-3.0,-9.78,0.271468,33.75,1.0
42.0,-28.0,39.0,14.12,0.373808,33.68,1.0
22.0,-9.0,58.0,10.82,2.080196,32.41,1.0
57.0,-15.0,24.0,4.45,4.387934,34.16,1.0
34.0,6.0,52.0,1.74,0.385032,33.37,1.0
53.0,-1.0,34.0,-20.87,0.882807,32.41,1.0
56.0,-2.0,-36.0,-144.87,0.508129,32.71,1.0
62.0,3.0,-9.0,6.5,0.998092,31.79,1.0
13.0,0.0,62.0,22.73,3.46042,34.84,1.0
19.0,-12.0,58.0,-10.31,1.421341,30.97,1.0
42.0,-6.0,45.0,75.12,3.121418,34.95,1.0
-48.0,-15.0,40.0,-18.89,4.853041,34.09,1.0
62.0,3.0,-10.0,4.4,0.867616,31.31,1.0
59.0,-14.0,-30.0,-14.56,0.784447,32.68,1.0
-63.0,-4.0,15.0,-46.24,0.401299,31.13,1.0
58.0,-13.0,21.0,6.07,4.711044,34.25,1.0
60.0,-12.0,17.0,8.21,1.195084,32.77,1.0
58.0,6.0,24.0,19.21,1.440525,30.93,1.0
-63.0,-4.0,15.0,-2.28,0.402581,31.11,1.0
30.0,7.0,55.0,-36.89,0.433907,31.27,1.0
-26.0,-24.0,57.0,-94.19,4.695138,32.66,1.0
24.0,19.0,55.0,-31.77,0.768981,35.61,1.0
62.0,3.0,-10.0,2.45,0.885524,31.41,1.0
31.0,7.0,55.0,5.71,0.44414,31.29,1.0
60.0,-11.0,17.0,-33.09,1.181013,32.93,1.0
62.0,4.0,-10.0,-8.34,0.987858,31.83,1.0
58.0,6.0,24.0,17.68,1.473778,30.91,1.0
26.0,-2.0,57.0,-7.8,3.535896,34.89,1.0
60.0,-10.0,17.0,20.41,1.132405,32.97,1.0
68.0,0.0,-4.0,-20.53,0.668036,32.75,1.0
46.0,-3.0,43.0,12.46,0.716544,32.81,1.0
39.0,-49.0,6.0,3.54,0.395555,33.68,1.0
60.0,-11.0,16.0,-25.09,1.195084,32.91,1.0
31.0,7.0,54.0,8.04,0.454373,31.27,1.0
53.0,-3.0,35.0,19.43,0.870017,32.43,1.0
46.0,-3.0,42.0,-37.08,0.758749,32.71,1.0
60.0,-11.0,15.0,-22.55,4.355952,34.31,1.0
-45.0,-13.0,49.0,11.84,2.803934,32.77,1.0
56.0,-15.0,24.0,0.13,4.375141,34.16,1.0
59.0,-14.0,17.0,-20.53,1.133684,32.84,1.0
34.0,54.0,4.0,5.47,0.7627,32.37,1.0
58.0,-21.0,1.0,11.51,4.212676,33.95,1.0
44.0,11.0,-44.0,30.42,0.120712,35.61,1.0
-27.0,12.0,-58.0,-31.5,2.85059,33.21,1.0
61.0,15.0,-9.0,-10.79,0.763865,35.23,1.0
34.0,54.0,4.0,24.69,0.783168,32.41,1.0
49.0,13.0,-38.0,-61.67,0.121993,35.65,1.0
-65.0,0.0,-5.0,-17.37,0.158884,32.79,1.0
-59.0,-1.0,-33.0,12.33,3.594888,32.79,1.0
19.0,-12.0,59.0,0.67,1.354836,31.07,1.0
62.0,3.0,-10.0,6.72,0.87657,31.39,1.0
45.0,11.0,-43.0,27.54,0.120712,35.61,1.0
59.0,-14.0,17.0,-31.93,1.143917,32.84,1.0
57.0,26.0,-8.0,-5.25,0.093804,35.59,1.0
-46.0,45.0,12.0,-1.27,0.348768,30.93,1.0
59.0,2.0,23.0,-11.09,0.309845,33.77,1.0
-52.0,2.0,-38.0,2.96,3.268905,32.89,1.0
59.0,-15.0,17.0,-25.91,4.744304,33.77,1.0
39.0,-49.0,6.0,30.1,0.401951,33.66,1.0
59.0,6.0,22.0,6.54,1.407272,30.93,1.0
51.0,-3.0,37.0,11.86,0.834207,32.5,1.0
-59.0,-1.0,-26.0,-3.45,3.763749,32.75,1.0
-45.0,-9.0,47.0,16.88,5.428396,32.57,1.0
62.0,3.0,-10.0,-6.4,0.912387,31.63,1.0
45.0,-5.0,9.0,-126.93,0.532435,32.73,1.0
-31.0,16.0,-55.0,-12.4,2.963164,33.13,1.0
1.0,48.0,42.0,21.5,2.474869,31.47,1.0
47.0,-34.0,23.0,4.46,4.228027,34.21,1.0
33.0,-22.0,49.0,-23.21,3.758632,34.99,1.0
60.0,-11.0,16.0,55.57,1.218109,32.75,1.0
39.0,-49.0,6.0,4.45,0.396834,33.65,1.0
58.0,15.0,13.0,22.96,0.30217,33.77,1.0
62.0,9.0,-5.0,16.22,0.300891,33.79,1.0
-33.0,52.0,-1.0,-81.06,2.480433,32.61,1.0
46.0,-3.0,43.0,12.74,0.728054,32.77,1.0
-54.0,0.0,-38.0,0.23,3.489842,32.83,1.0
44.0,3.0,46.0,5.5,0.376077,33.57,1.0
39.0,3.0,49.0,-21.08,0.376077,33.33,1.0
62.0,-14.0,4.0,14.29,3.368314,34.91,1.0
29.0,16.0,54.0,33.91,0.785607,35.47,1.0
61.0,-12.0,8.0,-37.74,1.156709,33.03,1.0
-41.0,-5.0,49.0,6.23,2.083467,32.83,1.0
-45.0,-20.0,12.0,20.98,5.208041,34.07,1.0
-59.0,-5.0,-28.0,-21.65,3.174241,33.39,1.0
58.0,26.0,-7.0,0.89,0.096367,35.63,1.0
60.0,-10.0,16.0,36.28,1.127288,32.97,1.0
23.0,-10.0,57.0,5.07,2.194022,32.43,1.0
57.0,-14.0,24.0,8.15,4.358511,34.16,1.0
49.0,12.0,-38.0,16.98,0.104055,35.73,1.0
28.0,24.0,51.0,17.3,0.277864,33.25,1.0
-38.0,0.0,-51.0,-1.28,3.042478,33.34,1.0
59.0,-14.0,18.0,-5.52,1.145197,32.83,1.0
-38.0,-51.0,4.0,13.88,2.298718,32.71,1.0
60.0,-10.0,16.0,5.08,1.175897,32.89,1.0
60.0,4.0,17.0,0.84,0.87897,30.31,1.0
-65.0,0.0,-5.0,13.59,0.157605,32.79,1.0
-55.0,-34.0,-3.0,10.37,3.2605,32.79,1.0
49.0,20.0,-35.0,7.62,0.100211,35.66,1.0
-65.0,0.0,-4.0,-63.47,0.156326,32.77,1.0
85.0,5.0,-18.0,93.93,0.913652,32.57,1.0
-46.0,46.0,8.0,-0.01,0.33083,30.83,1.0
-63.0,-4.0,15.0,-35.96,0.401299,31.11,1.0
60.0,4.0,18.0,8.59,0.877691,30.35,1.0
34.0,6.0,53.0,4.85,0.396544,33.39,1.0
63.0,-8.0,-11.0,-3.17,3.427159,34.89,1.0
47.0,-3.0,42.0,11.94,0.751075,32.71,1.0
11.0,-59.0,17.0,-37.42,0.704999,34.07,1.0
59.0,-13.0,15.0,-18.79,1.146476,32.99,1.0
54.0,-6.0,34.0,51.77,0.276585,33.75,1.0
-19.0,19.0,-62.0,92.85,3.05527,33.41,1.0
58.0,-11.0,22.0,13.12,3.331215,34.91,1.0
65.0,1.0,3.0,145.68,0.132244,35.53,1.0
55.0,16.0,28.0,6.6,0.400382,33.59,1.0
60.0,-9.0,17.0,12.91,1.131126,32.95,1.0
58.0,-12.0,21.0,9.7,4.704648,34.05,1.0
54.0,16.0,28.0,-5.34,0.397823,33.61,1.0
-56.0,1.0,-35.0,8.86,3.858414,32.73,1.0
54.0,-15.0,28.0,15.67,4.726395,34.31,1.0
43.0,14.0,-44.0,-7.24,0.115587,35.75,1.0
59.0,22.0,4.0,-35.62,0.779212,35.07,1.0
58.0,-23.0,6.0,1.2,4.156389,34.0,1.0
62.0,-29.0,23.0,35.2,0.352061,33.68,1.0
65.0,-18.0,5.0,88.6,0.753745,32.65,1.0
-48.0,-30.0,-37.0,-33.11,0.197259,32.81,1.0
58.0,12.0,-23.0,13.91,0.756191,35.55,1.0
-56.0,-22.0,23.0,-24.27,5.020957,32.59,1.0
58.0,-13.0,21.0,17.19,4.718719,34.18,1.0
58.0,6.0,24.0,6.39,1.490404,30.91,1.0
-31.0,54.0,6.0,78.8,1.992109,32.71,1.0
59.0,-8.0,18.0,-35.11,1.154151,32.99,1.0
-41.0,7.0,-60.0,-7.95,3.088531,33.55,1.0
60.0,-13.0,14.0,49.38,1.145197,32.97,1.0
-36.0,12.0,-52.0,-4.78,2.911994,33.09,1.0
42.0,-46.0,-4.0,-10.41,0.291936,33.77,1.0
46.0,-42.0,-7.0,11.38,0.30217,33.79,1.0
35.0,16.0,50.0,-1.34,0.756191,35.57,1.0
-65.0,0.0,-6.0,-8.59,0.152488,32.75,1.0
16.0,-58.0,15.0,132.38,0.740876,34.07,1.0
31.0,7.0,54.0,-30.91,0.465886,31.23,1.0
-21.0,61.0,10.0,32.26,2.150926,32.71,1.0
-37.0,13.0,-52.0,-1.39,2.975957,33.13,1.0
56.0,-16.0,10.0,-58.76,0.829221,32.75,1.0
25.0,20.0,54.0,-44.78,0.77026,35.61,1.0
-59.0,-6.0,26.0,-16.57,0.35133,30.97,1.0
63.0,3.0,-10.0,1.82,0.886803,31.43,1.0
-47.0,-8.0,43.0,8.39,6.061671,32.59,1.0
46.0,-3.0,43.0,-2.24,0.726775,32.77,1.0
8.0,-58.0,15.0,61.94,0.726782,34.07,1.0
19.0,-12.0,58.0,-9.51,1.34972,31.05,1.0
36.0,-18.0,48.0,73.55,7.944693,34.97,1.0
-79.0,-2.0,-33.0,9.06,2.990029,33.29,1.0
60.0,-14.0,2.0,-38.34,3.388782,34.87,1.0
1.0,-50.0,-35.0,-154.33,7.388568,34.95,1.0
-46.0,-8.0,43.0,-11.12,5.935259,32.59,1.0
-22.0,60.0,4.0,-37.62,2.533184,32.57,1.0
56.0,2.0,29.0,12.48,2.432664,31.53,1.0
62.0,3.0,-11.0,2.94,0.872732,31.35,1.0
-6.0,-37.0,-5.0,-45.86,3.178079,33.33,1.0
43.0,3.0,46.0,-7.78,0.374798,33.57,1.0
-53.0,2.0,-37.0,3.15,3.258672,32.89,1.0
-63.0,-4.0,15.0,-27.85,0.401299,31.09,1.0
-34.0,12.0,-54.0,-21.63,3.134584,33.05,1.0
58.0,5.0,26.0,-10.76,1.086258,32.18,1.0
59.0,7.0,23.0,-39.79,1.340767,30.95,1.0
56.0,0.0,28.0,-56.86,0.293215,33.79,1.0
21.0,19.0,57.0,-9.23,0.772817,35.59,1.0
-41.0,8.0,-49.0,-6.39,3.013055,32.99,1.0
18.0,-9.0,59.0,-3.37,2.145422,32.37,1.0
-47.0,44.0,11.0,-0.33,0.350049,30.95,1.0
59.0,-15.0,17.0,-31.97,1.129846,32.84,1.0
-32.0,9.0,-55.0,18.4,3.037361,33.13,1.0
20.0,-59.0,16.0,61.36,0.587116,33.97,1.0
46.0,-3.0,42.0,8.31,0.724218,32.81,1.0
55.0,-8.0,23.0,-10.58,0.74607,32.65,1.0
43.0,-46.0,-5.0,36.5,0.294494,33.79,1.0
-46.0,45.0,10.0,-2.93,0.338518,30.91,1.0
55.0,26.0,19.0,6.74,0.097648,35.68,1.0
-47.0,44.0,11.0,-5.95,0.348768,30.93,1.0
26.0,14.0,44.0,136.64,0.399102,33.61,1.0
-58.0,-16.0,-48.0,6.9,3.189592,33.13,1.0
51.0,-3.0,38.0,9.58,0.776654,32.65,1.0
56.0,23.0,17.0,-2.66,0.173247,34.25,1.0
22.0,-8.0,58.0,-6.54,1.935675,32.33,1.0
-46.0,-8.0,44.0,13.1,5.862227,32.55,1.0
-22.0,55.0,14.0,21.96,2.679009,32.59,1.0
47.0,-41.0,-3.0,-3.09,0.274026,33.75,1.0
46.0,-7.0,43.0,-160.32,3.111184,34.99,1.0
56.0,3.0,27.0,20.61,0.314962,33.79,1.0
56.0,6.0,-48.0,16.94,0.314962,33.81,1.0
-46.0,46.0,8.0,-1.28,0.328268,30.83,1.0
60.0,-2.0,17.0,-31.38,1.375299,32.07,1.0
-22.0,16.0,-67.0,29.64,3.023289,33.55,1.0
29.0,24.0,51.0,39.8,0.277864,33.27,1.0
48.0,-38.0,-7.0,19.36,0.276585,33.77,1.0
33.0,8.0,53.0,-26.22,0.477399,31.09,1.0
60.0,15.0,-12.0,155.66,0.774096,35.59,1.0
35.0,-19.0,48.0,-9.46,3.551247,34.99,1.0
57.0,3.0,27.0,-45.89,0.316242,33.79,1.0
42.0,5.0,49.0,-37.6,0.368402,33.41,1.0
57.0,23.0,17.0,-27.15,0.173247,34.23,1.0
58.0,6.0,24.0,-32.19,1.455872,30.93,1.0
60.0,-12.0,17.0,9.59,1.168222,32.77,1.0
-68.0,-2.0,-12.0,26.93,0.153767,32.77,1.0
38.0,14.0,40.0,-61.35,0.378636,33.43,1.0
-51.0,-5.0,39.0,-32.37,4.505084,34.09,1.0
49.0,12.0,-38.0,8.02,0.102773,35.73,1.0
52.0,-28.0,20.0,8.32,4.1372,34.27,1.0
57.0,26.0,8.0,45.94,0.098929,35.66,1.0
-53.0,2.0,-43.0,0.26,3.024568,33.37,1.0
-56.0,-34.0,-3.0,14.96,3.046531,32.83,1.0
62.0,4.0,-10.0,8.14,0.926458,31.65,1.0
56.0,-14.0,27.0,34.24,1.160547,32.97,1.0
39.0,3.0,49.0,3.58,0.376077,33.33,1.0
63.0,3.0,-10.0,7.41,0.870174,31.35,1.0
36.0,3.0,51.0,49.57,0.378636,33.45,1.0
22.0,-9.0,58.0,3.2,2.118564,32.43,1.0
69.0,5.0,-37.0,8.08,0.079709,35.53,1.0
60.0,4.0,17.0,0.91,0.87897,30.29,1.0
62.0,3.0,-9.0,-4.04,0.909828,31.59,1.0
52.0,3.0,38.0,21.37,1.193689,32.13,1.0
29.0,9.0,53.0,-78.44,0.321359,33.73,1.0
51.0,3.0,36.0,-28.51,2.687479,31.39,1.0
26.0,-7.0,57.0,16.8,2.407085,32.43,1.0
54.0,16.0,27.0,10.43,0.399102,33.57,1.0
19.0,-9.0,59.0,7.55,2.066128,32.34,1.0
30.0,5.0,55.0,-18.49,0.381194,33.41,1.0
36.0,4.0,57.0,99.25,0.808753,32.65,1.0
35.0,-3.0,46.0,-62.77,0.808753,32.65,1.0
-65.0,0.0,-5.0,-16.41,0.158884,32.77,1.0
25.0,20.0,55.0,15.07,0.771538,35.61,1.0
61.0,-6.0,-1.0,47.41,3.313306,34.91,1.0
42.0,25.0,41.0,63.46,0.077147,35.65,1.0
39.0,-49.0,6.0,-57.0,0.401951,33.65,1.0
68.0,-1.0,-4.0,-11.85,0.807474,32.73,1.0
47.0,-34.0,24.0,-2.22,4.007996,33.97,1.0
